sep=|
ESTADO|DISTRITO|PARTIDO_CI|CANDIDATURA_PROPIETARIA|CANDIDATURA_SUPLENTE
24|7|PRI|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|PRD|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PVEM|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|PT|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|MC|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PANAL|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|MORENA|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|PES|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|PAN-PRD-MC|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PAN-PRD|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PAN-MC|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PRD-MC|MARCELINO RIVERA HERNANDEZ|JUAN MARCOS GARCIA HERNANDEZ
24|7|PT-MORENA-PES|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|PT-MORENA|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|PT-PES|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|MORENA-PES|ALFONSO FELIPE JOSEFA|ANTONIO TREJO CRUZ
24|7|PRI-PVEM-NA|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|PRI-PVEM|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|PRI-NA|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
24|7|PVEM-NA|BERNARDA REYES HERNANDEZ|MARIA VICTORIA AQUINO HERNANDEZ
25|1|PAN|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PRI|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|PRD|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PVEM|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|PT|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|MC|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PANAL|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|MORENA|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|PES|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|PAN-PRD-MC|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PAN-PRD|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PAN-MC|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PRD-MC|CARLOS EDUARDO FELTON GONZALEZ|MIGUEL ANGEL DIAZ JUAREZ
25|1|PT-MORENA-PES|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|PT-MORENA|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|PT-PES|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|MORENA-PES|MAXIMILIANO RUIZ ARIAS|JOSE MARIO OSUNA MEDINA
25|1|PRI-PVEM-NA|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|PRI-PVEM|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|PRI-NA|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|1|PVEM-NA|IRMA LETICIA TIRADO SANDOVAL|AIDEE CHIO CORTES
25|2|PAN|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PRI|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|PRD|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PVEM|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|PT|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|MC|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PANAL|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|MORENA|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|PES|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|PAN-PRD-MC|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PAN-PRD|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PAN-MC|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PRD-MC|ZENEN AARON XOCHIHUA ENCISO|LUIS ARMANDO ORDORICA CASTRO
25|2|PT-MORENA-PES|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|PT-MORENA|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|PT-PES|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|MORENA-PES|JOSE JAIME MONTES SALAS|CARLOS IVAN AYALA BOBADILLA
25|2|PRI-PVEM-NA|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|PRI-PVEM|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|PRI-NA|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|PVEM-NA|RUBEN BENJAMIN FELIX HAYS|ARMANDO LORENZO RODRIGUEZ GAMEZ
25|2|CI_01|PAUL ALFONSO LOPEZ DE SANTA ANNA BAEZA|SULLIVAN MELISSA GRANDE MONGE
25|3|PAN|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PRI|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|PRD|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PVEM|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|PT|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|MC|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PANAL|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|MORENA|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|PES|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|PAN-PRD-MC|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PAN-PRD|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PAN-MC|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PRD-MC|ADOLFO ROJO MONTOYA|JESUS HERACLEO GASTELUM SANCHEZ
25|3|PT-MORENA-PES|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|PT-MORENA|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|PT-PES|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|MORENA-PES|JESUS FERNANDO GARCIA HERNANDEZ|WILLIAN DEMIREL SALAZAR SERRANO
25|3|PRI-PVEM-NA|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|PRI-PVEM|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|PRI-NA|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|3|PVEM-NA|MAYRA GISELA PEÑUELAS ACUÑA|MARIA LUCIA BEDOYA SANCHEZ
25|4|PAN|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PRI|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|PRD|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PVEM|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|PT|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|MC|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PANAL|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|MORENA|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|PES|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|PAN-PRD-MC|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PAN-PRD|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PAN-MC|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PRD-MC|GLORIA GONZALEZ BURBOA|LORENA LANDEROS ROSALES
25|4|PT-MORENA-PES|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|PT-MORENA|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|PT-PES|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|MORENA-PES|CASIMIRO ZAMORA VALDEZ|JOSE DE JESUS PACHECO RUIZ
25|4|PRI-PVEM-NA|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|PRI-PVEM|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|PRI-NA|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|4|PVEM-NA|JOSE MENCHACA LOPEZ|EDUARDO FRANCISCO ASTORGA GARCIA
25|5|PAN|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PRI|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|PRD|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PVEM|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|PT|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|MC|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PANAL|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|MORENA|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|PES|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|PAN-PRD-MC|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PAN-PRD|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PAN-MC|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PRD-MC|LUIS JAVIER DE LA ROCHA ZAZUETA|FERNANDO MEDINA LEON
25|5|PT-MORENA-PES|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|PT-MORENA|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|PT-PES|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|MORENA-PES|NANCY YADIRA SANTIAGO MARCOS|GUADALUPE RAQUEL DE LA PAZ AGUIRRE
25|5|PRI-PVEM-NA|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|PRI-PVEM|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|PRI-NA|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|PVEM-NA|MOISES AARON RIVAS LOAIZA|JUAN GABRIEL BALLARDO VALDEZ
25|5|CI_01|JESUS HUMBERTO ALFARO BEDOYA|JOSE GUADALUPE CARRILLO OSORIO
25|6|PAN|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PRI|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|PRD|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PVEM|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|PT|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|MC|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PANAL|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|MORENA|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|PES|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|PAN-PRD-MC|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PAN-PRD|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PAN-MC|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PRD-MC|MA. DEL ROSARIO TORRES NORIEGA|DOLORES GUADALUPE RUBIO MORENO
25|6|PT-MORENA-PES|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|PT-MORENA|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|PT-PES|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|MORENA-PES|OLEGARIA CARRAZCO MACIAS|AMALIA GARCIA MARTINEZ
25|6|PRI-PVEM-NA|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|PRI-PVEM|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|PRI-NA|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|6|PVEM-NA|MARIA EUGENIA MEDINA MIYAZAKI|CARMEN JULIETA TORRES LIZARRAGA
25|7|PAN|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PRI|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|PRD|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PVEM|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|PT|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|MC|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PANAL|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|MORENA|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|PES|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|PAN-PRD-MC|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PAN-PRD|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PAN-MC|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PRD-MC|JOSE VIDAL JIMENEZ RAMIREZ|ED ALAN VALDEZ MEDINA
25|7|PT-MORENA-PES|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|PT-MORENA|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|PT-PES|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|MORENA-PES|MERARY VILLEGAS SANCHEZ|ANA ALICIA CERVANTES CONTRERAS
25|7|PRI-PVEM-NA|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|PRI-PVEM|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|PRI-NA|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
25|7|PVEM-NA|JUAN ERNESTO MILLAN PIETSCH|JULIO CESAR OSUNA CHAIDEZ
26|1|PAN|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PRI|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|PRD|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PVEM|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|PT|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|MC|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PANAL|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|MORENA|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|PES|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|PAN-PRD-MC|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PAN-PRD|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PAN-MC|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PRD-MC|LEONARDO ARTURO GUILLEN MEDINA|JOSE JESUS AGUILAR VARELA
26|1|PT-MORENA-PES|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|PT-MORENA|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|PT-PES|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|MORENA-PES|MANUEL DE JESUS BALDENEBRO ARREDONDO|ABRAHAM DAVID MIER NOGALES
26|1|PRI-PVEM-NA|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|PRI-PVEM|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|PRI-NA|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|1|PVEM-NA|GABRIELA GONZALEZ NAVARRO|LINA MARIA SALAZAR NOGALES
26|2|PAN|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PRI|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|PRD|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PVEM|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|PT|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|MC|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PANAL|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|MORENA|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|PES|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|PAN-PRD-MC|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PAN-PRD|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PAN-MC|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PRD-MC|ANGELICA MIRANDA MOLINA|ROCIO JULISA RASCON DOMINGUEZ
26|2|PT-MORENA-PES|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|PT-MORENA|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|PT-PES|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|MORENA-PES|ANA GABRIELA GUEVARA ESPINOZA|ANA LAURA BERNAL CAMARENA
26|2|PRI-PVEM-NA|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|PRI-PVEM|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|PRI-NA|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|2|PVEM-NA|HUMBERTO JESUS ROBLES POMPA|RUBEN VAZQUEZ XIBILLE
26|3|PAN|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PRI|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|PRD|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PVEM|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|PT|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|MC|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PANAL|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|MORENA|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|PES|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|PAN-PRD-MC|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PAN-PRD|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PAN-MC|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PRD-MC|JOSE CARLOS SERRATO CASTELL|ANGEL GUILLERMO GARCIA RAMIREZ
26|3|PT-MORENA-PES|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|PT-MORENA|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|PT-PES|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|MORENA-PES|LORENIA IVETH VALLES SAMPEDRO|MARINA GOMEZ SANCHEZ
26|3|PRI-PVEM-NA|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|PRI-PVEM|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|PRI-NA|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|3|PVEM-NA|DAVID HOMERO PALAFOX CELAYA|FABIAN SALAZAR DOMINGUEZ
26|4|PAN|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PRI|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|PRD|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PVEM|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|PT|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|MC|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PANAL|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|MORENA|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|PES|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|PAN-PRD-MC|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PAN-PRD|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PAN-MC|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PRD-MC|JESUS SALDAÑA LOPEZ|SELDER GUADALUPE GRACIA TANORI
26|4|PT-MORENA-PES|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|PT-MORENA|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|PT-PES|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|MORENA-PES|HERIBERTO MARCELO AGUILAR CASTILLO|RAMON ANGEL VALDEZ MENDOZA
26|4|PRI-PVEM-NA|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|PRI-PVEM|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|PRI-NA|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|4|PVEM-NA|OTTO GUILLERMO CLAUSEN IBERRI|RAFAEL BUELNA CLARK
26|5|PAN|RITA OLIVIA BURGOS VILLAESCUSA|MARIA FERNANDA CONTRERAS MERIDA
26|5|PRI|IRIS FERNANDA SANCHEZ CHIU|ZAIRA FERNANDEZ MORALES
26|5|PRD|RITA OLIVIA BURGOS VILLAESCUSA|MARIA FERNANDA CONTRERAS MERIDA
26|5|PVEM|IRIS FERNANDA SANCHEZ CHIU|ZAIRA FERNANDEZ MORALES
26|5|PT|MARIA WENDY BRICEÑO ZULOAGA|LILIAN MARGARITA NAVARRO LUCERO
26|5|MC|RITA OLIVIA BURGOS VILLAESCUSA|MARIA FERNANDA CONTRERAS MERIDA
26|5|PANAL|IRIS FERNANDA SANCHEZ CHIU|ZAIRA FERNANDEZ MORALES
26|5|MORENA|MARIA WENDY BRICEÑO ZULOAGA|LILIAN MARGARITA NAVARRO LUCERO
26|5|PES|MARIA WENDY BRICEÑO ZULOAGA|LILIAN MARGARITA NAVARRO LUCERO
26|5|PAN-PRD-MC|RITA OLIVIA BURGOS VILLAESCUSA|MARIA FERNANDA CONTRERAS MERIDA
